Volume,Volume Weighted,Open Price,Close Price,Highest Price,Lowest Price,Timestamp,Number of Transaction,Stock Name
573021.0,515.0206,514.82,514.94,515.2,514.78,2024-03-19 18:15:00,5692,SPY
379966.0,514.911,514.93,514.86,515.07,514.715,2024-03-19 18:20:00,3505,SPY
380717.0,514.9086,514.86,515.0001,515.075,514.78,2024-03-19 18:25:00,3512,SPY
540717.0,515.162,515.01,515.13,515.34,515.0,2024-03-19 18:30:00,4930,SPY
275079.0,515.1776,515.12,515.18,515.2899,515.07,2024-03-19 18:35:00,3059,SPY
415062.0,515.2509,515.19,515.2301,515.35,515.135,2024-03-19 18:40:00,4139,SPY
196822.0,515.2416,515.23,515.275,515.315,515.15,2024-03-19 18:45:00,2538,SPY
640888.0,514.2869,515.28,515.005,515.3599,514.99,2024-03-19 18:50:00,3717,SPY
673063.0,514.8521,515.0089,514.9,515.07,514.59,2024-03-19 18:55:00,6887,SPY
274406.0,514.9577,514.885,514.86,515.07,514.82,2024-03-19 19:00:00,2983,SPY
537742.0,514.704,514.88,514.63,514.9,514.5799,2024-03-19 19:05:00,5261,SPY
513258.0,514.6328,514.6299,514.55,514.83,514.435,2024-03-19 19:10:00,5348,SPY
668247.0,514.4693,514.53,514.7001,514.76,514.23,2024-03-19 19:15:00,6473,SPY
763413.0,514.5689,514.7,514.505,514.79,514.42,2024-03-19 19:20:00,6016,SPY
701756.0,514.4627,514.495,514.53,514.6,514.33,2024-03-19 19:25:00,6132,SPY
1081803.0,514.6223,514.53,514.58,514.85,514.41,2024-03-19 19:30:00,9290,SPY
694250.0,514.7957,514.57,515.055,515.07,514.57,2024-03-19 19:35:00,6751,SPY
898654.0,515.0131,515.0503,515.035,515.1,514.84,2024-03-19 19:40:00,8769,SPY
1664933.0,515.3408,515.04,515.5,515.63,515.02,2024-03-19 19:45:00,14964,SPY
2430143.0,515.3342,515.49,515.84,515.87,515.29,2024-03-19 19:50:00,18830,SPY
4151595.0,515.2587,515.83,515.76,515.995,515.47,2024-03-19 19:55:00,24789,SPY
2013518.0,515.4253,515.77,515.9,515.94,515.6,2024-03-19 20:00:00,1575,SPY
634868.0,515.7224,515.86,515.7,515.86,515.62,2024-03-19 20:05:00,1238,SPY
1879569.0,515.7539,515.69,515.66,515.73,515.53,2024-03-19 20:10:00,758,SPY
388710.0,515.6791,515.57,515.59,515.71,515.43,2024-03-19 20:15:00,419,SPY
102815.0,515.5329,515.58,515.58,515.58,515.47,2024-03-19 20:20:00,383,SPY
276725.0,513.0832,515.58,515.59,515.65,515.57,2024-03-19 20:25:00,126,SPY
55684.0,515.6358,515.59,515.66,515.66,515.56,2024-03-19 20:30:00,196,SPY
10820.0,515.6561,515.66,515.69,515.69,515.63,2024-03-19 20:35:00,132,SPY
16031.0,515.7639,515.7,515.8,515.83,515.7,2024-03-19 20:40:00,203,SPY
9428.0,515.7087,515.8,515.68,515.8,515.68,2024-03-19 20:45:00,129,SPY
3109.0,515.6763,515.67,515.69,515.7,515.63,2024-03-19 20:50:00,85,SPY
44429.0,515.6956,515.66,515.56,515.67,515.56,2024-03-19 20:55:00,145,SPY
9876.0,515.455,515.52,515.41,515.52,515.41,2024-03-19 21:00:00,93,SPY
13615.0,515.4886,515.45,515.45,515.52,515.45,2024-03-19 21:05:00,61,SPY
2456.0,515.4878,515.51,515.47,515.53,515.45,2024-03-19 21:10:00,32,SPY
15750.0,515.4492,515.49,515.42,515.49,515.42,2024-03-19 21:20:00,83,SPY
153.0,515.4525,515.45,515.45,515.45,515.45,2024-03-19 21:25:00,5,SPY
13392.0,515.5388,515.52,515.55,515.55,515.52,2024-03-19 21:30:00,81,SPY
8644.0,515.6168,515.6,515.62,515.62,515.6,2024-03-19 21:35:00,47,SPY
121.0,515.5238,515.5126,515.5126,515.5126,515.5126,2024-03-19 21:40:00,12,SPY
1607.0,515.5685,515.52,515.6,515.6,515.52,2024-03-19 21:45:00,69,SPY
684.0,515.548,515.6,515.53,515.6,515.53,2024-03-19 21:50:00,17,SPY
577.0,515.53,515.53,515.53,515.53,515.53,2024-03-19 21:55:00,10,SPY
18915.0,515.5261,515.53,515.52,515.6,515.51,2024-03-19 22:00:00,117,SPY
2407.0,515.5224,515.53,515.48,515.54,515.48,2024-03-19 22:05:00,34,SPY
637.0,515.4976,515.49,515.5,515.5,515.49,2024-03-19 22:10:00,27,SPY
1616.0,515.4342,515.42,515.45,515.45,515.42,2024-03-19 22:15:00,37,SPY
3589.0,515.4671,515.45,515.49,515.49,515.45,2024-03-19 22:20:00,42,SPY
3722.0,515.5129,515.46,515.59,515.59,515.46,2024-03-19 22:25:00,63,SPY
154.0,515.4594,515.46,515.46,515.46,515.46,2024-03-19 22:30:00,10,SPY
1675.0,515.4661,515.46,515.4609,515.51,515.4593,2024-03-19 22:35:00,38,SPY
181.0,515.4863,515.48,515.48,515.48,515.48,2024-03-19 22:45:00,11,SPY
1153.0,515.5642,515.54,515.57,515.6,515.54,2024-03-19 22:55:00,38,SPY
417.0,515.5992,515.6,515.6,515.6,515.6,2024-03-19 23:00:00,13,SPY
1426.0,515.6021,515.62,515.56,515.62,515.56,2024-03-19 23:05:00,11,SPY
1032.0,515.5445,515.57,515.48,515.57,515.48,2024-03-19 23:10:00,42,SPY
239.0,515.5491,515.56,515.56,515.56,515.56,2024-03-19 23:15:00,12,SPY
267.0,515.5426,515.54,515.54,515.54,515.54,2024-03-19 23:20:00,4,SPY
2816.0,515.6009,515.57,515.63,515.63,515.57,2024-03-19 23:25:00,49,SPY
692.0,515.6289,515.63,515.63,515.63,515.63,2024-03-19 23:30:00,15,SPY
1737.0,515.5815,515.57,515.59,515.61,515.57,2024-03-19 23:35:00,29,SPY
202.0,515.5462,515.54,515.54,515.54,515.54,2024-03-19 23:40:00,13,SPY
142.0,515.5453,515.54,515.54,515.54,515.54,2024-03-19 23:45:00,15,SPY
318.0,515.5584,515.56,515.56,515.56,515.56,2024-03-19 23:50:00,7,SPY
2864.0,515.4785,515.52,515.45,515.52,515.45,2024-03-19 23:55:00,71,SPY
10544.0,515.4226,515.52,515.33,515.52,515.29,2024-03-20 08:00:00,78,SPY
332.0,515.4079,515.45,515.39,515.45,515.39,2024-03-20 08:05:00,7,SPY
278.0,515.3938,515.39,515.39,515.39,515.39,2024-03-20 08:10:00,4,SPY
1335.0,515.5501,515.53,515.61,515.61,515.53,2024-03-20 08:15:00,7,SPY
2670.0,515.3832,515.39,515.35,515.4,515.35,2024-03-20 08:20:00,10,SPY
1300.0,515.3623,515.38,515.38,515.38,515.33,2024-03-20 08:25:00,7,SPY
618.0,515.4249,515.42,515.43,515.43,515.42,2024-03-20 08:30:00,5,SPY
2810.0,515.3494,515.45,515.3,515.45,515.3,2024-03-20 08:35:00,16,SPY
4031.0,515.1537,515.2,515.18,515.2,515.1,2024-03-20 08:40:00,30,SPY
295.0,515.1846,515.22,515.12,515.22,515.12,2024-03-20 08:45:00,3,SPY
802.0,515.115,515.04,515.19,515.19,515.04,2024-03-20 08:50:00,7,SPY
2538.0,515.3255,515.3,515.3,515.4,515.3,2024-03-20 08:55:00,17,SPY
2609.0,515.2339,515.31,515.12,515.31,515.06,2024-03-20 09:00:00,22,SPY
370.0,515.259,515.26,515.26,515.26,515.26,2024-03-20 09:10:00,7,SPY
152.0,515.4,515.4,515.4,515.4,515.4,2024-03-20 09:15:00,3,SPY
810.0,515.4267,515.38,515.42,515.45,515.38,2024-03-20 09:25:00,8,SPY
451.0,515.4472,515.44,515.45,515.46,515.44,2024-03-20 09:40:00,12,SPY
1377.0,515.3153,515.33,515.3,515.33,515.3,2024-03-20 09:45:00,7,SPY
575.0,515.2969,515.35,515.32,515.35,515.22,2024-03-20 09:50:00,9,SPY
458.0,515.431,515.44,515.44,515.44,515.44,2024-03-20 09:55:00,9,SPY
545.0,515.4267,515.48,515.33,515.48,515.33,2024-03-20 10:00:00,10,SPY
177.0,515.45,515.45,515.45,515.45,515.45,2024-03-20 10:05:00,3,SPY
1451.0,515.5082,515.52,515.53,515.53,515.47,2024-03-20 10:10:00,50,SPY
1241.0,515.5128,515.5,515.54,515.54,515.49,2024-03-20 10:15:00,32,SPY
571.0,515.3846,515.35,515.35,515.35,515.35,2024-03-20 10:25:00,21,SPY
812.0,515.604,515.56,515.68,515.68,515.56,2024-03-20 10:30:00,8,SPY
500.0,515.676,515.7,515.66,515.7,515.66,2024-03-20 10:35:00,3,SPY
801.0,515.6538,515.69,515.64,515.69,515.64,2024-03-20 10:40:00,5,SPY
789.0,515.6122,515.63,515.57,515.63,515.57,2024-03-20 10:45:00,6,SPY
396.0,515.6058,515.62,515.59,515.62,515.59,2024-03-20 10:50:00,4,SPY
739.0,515.7092,515.62,515.73,515.74,515.62,2024-03-20 10:55:00,8,SPY
7302.0,515.7964,515.71,515.85,515.88,515.71,2024-03-20 11:00:00,65,SPY
7059.0,515.9058,515.85,515.95,515.97,515.84,2024-03-20 11:05:00,71,SPY
9359.0,516.0297,515.98,516.08,516.08,515.96,2024-03-20 11:10:00,96,SPY
1907.0,516.0855,516.05,516.12,516.12,516.05,2024-03-20 11:15:00,37,SPY
6836.0,516.0671,516.13,515.93,516.13,515.93,2024-03-20 11:20:00,50,SPY
14750.0,516.0337,515.95,516.14,516.14,515.95,2024-03-20 11:25:00,83,SPY
1668.0,516.0771,516.06,516.09,516.09,516.04,2024-03-20 11:30:00,21,SPY
8434.0,516.1968,516.1,516.21,516.25,516.06,2024-03-20 11:35:00,69,SPY
3750.0,516.2086,516.15,516.25,516.25,516.12,2024-03-20 11:40:00,27,SPY
2838.0,516.2323,516.22,516.25,516.25,516.22,2024-03-20 11:45:00,15,SPY
4060.0,516.2075,516.26,516.17,516.26,516.17,2024-03-20 11:50:00,47,SPY
5358.0,516.1508,516.18,516.16,516.18,516.12,2024-03-20 11:55:00,40,SPY
35574.0,515.9467,515.7109,516.09,516.28,515.17,2024-03-20 12:00:00,794,SPY
15170.0,515.9229,516.05,515.83,516.06,515.83,2024-03-20 12:05:00,144,SPY
8616.0,515.8046,515.88,515.73,515.9,515.71,2024-03-20 12:10:00,113,SPY
6886.0,515.6739,515.7,515.64,515.72,515.6,2024-03-20 12:15:00,99,SPY
8972.0,515.6175,515.63,515.67,515.7,515.54,2024-03-20 12:20:00,116,SPY
7886.0,515.7943,515.67,515.81,515.91,515.67,2024-03-20 12:25:00,88,SPY
1903.0,515.8553,515.81,515.91,515.91,515.81,2024-03-20 12:30:00,52,SPY
5909.0,515.7114,515.79,515.63,515.8,515.62,2024-03-20 12:35:00,79,SPY
22551.0,515.4277,515.64,515.41,515.64,515.25,2024-03-20 12:40:00,267,SPY
5663.0,515.3436,515.349,515.46,515.46,515.25,2024-03-20 12:45:00,127,SPY
9999.0,515.4693,515.48,515.48,515.519,515.41,2024-03-20 12:50:00,108,SPY
4848.0,515.4292,515.539,515.39,515.539,515.38,2024-03-20 12:55:00,89,SPY
6071.0,515.4236,515.45,515.41,515.47,515.37,2024-03-20 13:00:00,132,SPY
6476.0,515.4683,515.44,515.52,515.54,515.43,2024-03-20 13:05:00,90,SPY
6689.0,515.444,515.53,515.43,515.53,515.41,2024-03-20 13:10:00,134,SPY
7314.0,515.4819,515.43,515.58,515.58,515.43,2024-03-20 13:15:00,145,SPY
11528.0,515.5566,515.57,515.65,515.65,515.51,2024-03-20 13:20:00,198,SPY
49558.0,515.7733,515.6,515.77,515.88,515.6,2024-03-20 13:25:00,307,SPY
1015935.0,515.7338,515.77,515.51,515.99,515.48,2024-03-20 13:30:00,11330,SPY
968545.0,515.3728,515.51,515.385,515.53,515.22,2024-03-20 13:35:00,8498,SPY
615150.0,515.4342,515.38,515.32,515.62,515.21,2024-03-20 13:40:00,6477,SPY
400477.0,515.3087,515.32,515.33,515.41,515.225,2024-03-20 13:45:00,4663,SPY
427521.0,515.395,515.33,515.5,515.51,515.275,2024-03-20 13:50:00,4636,SPY
372718.0,515.5365,515.5023,515.43,515.64,515.43,2024-03-20 13:55:00,4433,SPY
461389.0,515.5257,515.43,515.625,515.71,515.3401,2024-03-20 14:00:00,5695,SPY
253473.0,515.6766,515.63,515.71,515.765,515.585,2024-03-20 14:05:00,4798,SPY
342929.0,515.5901,515.71,515.635,515.75,515.47,2024-03-20 14:10:00,11440,SPY
434607.0,515.708,515.635,515.6374,515.8,515.59,2024-03-20 14:15:00,11368,SPY
486381.0,515.8705,515.64,516.11,516.1497,515.57,2024-03-20 14:20:00,8493,SPY
567659.0,516.2226,516.12,516.35,516.4,516.0,2024-03-20 14:25:00,5860,SPY
488359.0,516.2823,516.345,516.04,516.44,516.04,2024-03-20 14:30:00,5036,SPY
463967.0,515.7408,516.04,515.766,516.0568,515.55,2024-03-20 14:35:00,5062,SPY
260239.0,515.7136,515.7611,515.6913,515.84,515.63,2024-03-20 14:40:00,3233,SPY
313406.0,515.7578,515.7,515.68,515.86,515.615,2024-03-20 14:45:00,3705,SPY
328522.0,515.8323,515.68,515.82,515.94,515.68,2024-03-20 14:50:00,3744,SPY
267993.0,515.8766,515.82,515.87,515.9623,515.78,2024-03-20 14:55:00,3368,SPY
286374.0,515.9462,515.88,516.08,516.09,515.8293,2024-03-20 15:00:00,3580,SPY
332827.0,516.0994,516.075,516.14,516.16,516.04,2024-03-20 15:05:00,3914,SPY
320488.0,516.222,516.14,516.28,516.305,516.11,2024-03-20 15:10:00,3549,SPY
336844.0,516.222,516.28,516.22,516.32,516.1399,2024-03-20 15:15:00,3786,SPY
292401.0,516.1914,516.22,516.175,516.27,516.115,2024-03-20 15:20:00,3317,SPY
287852.0,516.1839,516.1799,516.21,516.29,516.065,2024-03-20 15:25:00,3263,SPY
348891.0,516.0702,516.21,516.025,516.34,515.9302,2024-03-20 15:30:00,4089,SPY
189191.0,515.9888,516.0299,515.94,516.1,515.86,2024-03-20 15:35:00,2464,SPY
248497.0,515.926,515.92,515.855,515.99,515.84,2024-03-20 15:40:00,2877,SPY
380870.0,515.7184,515.8767,515.68,515.8767,515.58,2024-03-20 15:45:00,3873,SPY
287823.0,515.7848,515.6811,515.81,515.89,515.6485,2024-03-20 15:50:00,2986,SPY
311089.0,515.8953,515.8,515.93,515.985,515.785,2024-03-20 15:55:00,3112,SPY
222027.0,515.8744,515.91,515.89,515.94,515.81,2024-03-20 16:00:00,2863,SPY
296061.0,515.7124,515.8899,515.7197,515.89,515.51,2024-03-20 16:05:00,3478,SPY
194848.0,515.657,515.72,515.56,515.805,515.53,2024-03-20 16:10:00,2493,SPY
187915.0,515.6227,515.565,515.67,515.73,515.51,2024-03-20 16:15:00,2414,SPY
247932.0,515.6598,515.67,515.71,515.74,515.575,2024-03-20 16:20:00,2742,SPY
1402971.0,515.8064,515.72,515.75,515.89,515.69,2024-03-20 16:25:00,3046,SPY
313571.0,515.5363,515.75,515.565,515.775,515.3901,2024-03-20 16:30:00,3509,SPY
223246.0,515.6991,515.57,515.83,515.865,515.57,2024-03-20 16:35:00,2810,SPY
208488.0,515.925,515.83,515.91,515.975,515.83,2024-03-20 16:40:00,2565,SPY
159528.0,515.9662,515.92,515.97,516.0299,515.905,2024-03-20 16:45:00,2252,SPY
376747.0,516.0471,515.98,516.12,516.14,515.92,2024-03-20 16:50:00,4160,SPY
441483.0,515.9461,516.12,516.14,516.15,516.06,2024-03-20 16:55:00,2478,SPY
193799.0,515.9944,516.14,515.946,516.14,515.85,2024-03-20 17:00:00,2140,SPY
226998.0,515.8259,515.95,515.6801,515.97,515.654,2024-03-20 17:05:00,2596,SPY
288214.0,515.5595,515.679,515.4,515.71,515.35,2024-03-20 17:10:00,3339,SPY
506699.0,515.4642,515.4,515.53,515.5963,515.3,2024-03-20 17:15:00,4684,SPY
175257.0,515.4952,515.55,515.42,515.585,515.384,2024-03-20 17:20:00,2066,SPY
247058.0,515.5385,515.42,515.425,515.61,515.4187,2024-03-20 17:25:00,2819,SPY
654430.0,515.632,515.41,515.605,515.64,515.36,2024-03-20 17:30:00,4599,SPY
780452.0,515.6974,515.6,515.29,515.63,515.275,2024-03-20 17:35:00,3028,SPY
625923.0,515.4581,515.29,515.26,515.32,515.08,2024-03-20 17:40:00,3812,SPY
251221.0,515.2811,515.26,515.5,515.525,515.13,2024-03-20 17:45:00,3183,SPY
510730.0,515.6066,515.5,515.66,515.7,515.5,2024-03-20 17:50:00,4104,SPY
438252.0,515.451,515.6691,515.48,515.6691,515.33,2024-03-20 17:55:00,3576,SPY
2782171.0,517.0017,515.5,517.5199,517.73,515.48,2024-03-20 18:00:00,26379,SPY
1771567.0,517.6854,517.5101,516.86,518.4,516.63,2024-03-20 18:05:00,16722,SPY
934780.0,517.3259,516.87,517.09,517.74,516.87,2024-03-20 18:10:00,10838,SPY
791608.0,516.6765,517.1,516.53,517.22,516.36,2024-03-20 18:15:00,8953,SPY
866034.0,516.5583,516.55,516.95,517.18,516.46,2024-03-20 18:20:00,6958,SPY
808147.0,516.829,516.94,517.6301,517.67,516.89,2024-03-20 18:25:00,5851,SPY
1218737.0,517.0311,517.66,516.1,518.05,516.04,2024-03-20 18:30:00,12162,SPY
1867250.0,516.9664,516.07,517.615,517.97,515.8,2024-03-20 18:35:00,17533,SPY
1441427.0,517.9368,517.61,518.015,518.52,517.15,2024-03-20 18:40:00,13964,SPY
1463858.0,518.9592,518.18,519.4498,519.54,518.18,2024-03-20 18:45:00,14567,SPY
1416493.0,518.5504,519.445,519.1526,519.52,518.57,2024-03-20 18:50:00,11443,SPY
2226252.0,517.4849,519.19,518.91,519.55,518.73,2024-03-20 18:55:00,10139,SPY
2008851.0,517.299,518.95,519.27,519.59,518.84,2024-03-20 19:00:00,9078,SPY
1320694.0,519.8076,519.26,519.75,520.04,519.26,2024-03-20 19:05:00,13143,SPY
1513144.0,519.272,519.755,519.21,520.05,518.9,2024-03-20 19:10:00,14440,SPY
1070988.0,519.8186,519.22,520.255,520.32,519.15,2024-03-20 19:15:00,11488,SPY
1201961.0,519.1417,520.26,520.18,520.36,519.71,2024-03-20 19:20:00,9393,SPY
941504.0,520.2805,520.17,520.378,520.51,519.87,2024-03-20 19:25:00,9689,SPY
1131066.0,519.3892,520.38,520.35,520.62,520.28,2024-03-20 19:30:00,9376,SPY
1251107.0,520.0725,520.35,520.15,520.35,519.776,2024-03-20 19:35:00,12006,SPY
1524327.0,519.1927,520.12,519.62,520.22,519.56,2024-03-20 19:40:00,10898,SPY
1763955.0,519.5283,519.625,519.244,519.87,519.17,2024-03-20 19:45:00,17455,SPY
2595233.0,518.8667,519.24,519.545,519.97,519.1,2024-03-20 19:50:00,18297,SPY
5291830.0,520.1009,519.56,520.42,520.525,519.55,2024-03-20 19:55:00,31396,SPY
1880707.0,519.8258,520.44,520.71,520.74,520.17,2024-03-20 20:00:00,2697,SPY
1156924.0,520.4744,520.68,521.04,521.04,520.4043,2024-03-20 20:05:00,969,SPY
3167427.0,520.5936,521.03,521.14,521.2,520.4305,2024-03-20 20:10:00,1509,SPY
186697.0,520.7812,521.12,521.03,521.15,520.48,2024-03-20 20:15:00,477,SPY
167724.0,520.8829,520.48,521.14,521.19,520.48,2024-03-20 20:20:00,416,SPY
39407.0,521.093,521.1497,521.09,521.15,521.02,2024-03-20 20:25:00,205,SPY
174026.0,520.8003,521.1,521.31,521.4,520.424,2024-03-20 20:30:00,362,SPY
93401.0,521.2025,521.26,521.19,521.26,521.15,2024-03-20 20:35:00,381,SPY
40988.0,521.1919,521.18,521.2,521.23,521.16,2024-03-20 20:40:00,260,SPY
16814.0,521.1609,521.16,521.18,521.2,521.13,2024-03-20 20:45:00,208,SPY
23726.0,521.1293,521.16,521.2,521.2,521.12,2024-03-20 20:50:00,180,SPY
18884.0,520.8774,521.101,521.2,521.2,521.1,2024-03-20 20:55:00,193,SPY
7502.0,521.1235,521.18,521.12,521.18,521.12,2024-03-20 21:00:00,87,SPY
18119.0,521.074,521.12,521.07,521.12,521.04,2024-03-20 21:05:00,211,SPY
17677.0,521.0554,521.07,521.09,521.09,521.04,2024-03-20 21:10:00,145,SPY
13218.0,521.0664,521.09,521.1,521.1,521.05,2024-03-20 21:15:00,160,SPY
28744.0,521.0003,521.07,520.82,521.08,520.8,2024-03-20 21:20:00,375,SPY
9789.0,520.9731,520.89,520.96,521.07,520.89,2024-03-20 21:25:00,136,SPY
6313.0,520.8974,520.92,520.88,520.92,520.88,2024-03-20 21:30:00,95,SPY
22725.0,520.7681,520.84,520.75,520.85,520.7,2024-03-20 21:35:00,166,SPY
8849.0,520.8058,520.78,520.88,520.89,520.77,2024-03-20 21:40:00,127,SPY
5204.0,520.8701,520.86,520.82,520.9,520.82,2024-03-20 21:45:00,76,SPY
3266.0,520.8949,520.89,520.8713,520.92,520.84,2024-03-20 21:50:00,79,SPY
5710.0,520.9662,520.92,520.97,521.04,520.89,2024-03-20 21:55:00,72,SPY
79799.0,521.0545,521.0,521.03,521.1,520.98,2024-03-20 22:00:00,270,SPY
9357.0,521.1377,521.09,521.07,521.2,521.07,2024-03-20 22:05:00,103,SPY
5476.0,521.2835,521.04,521.3,521.42,521.04,2024-03-20 22:10:00,88,SPY
2676.0,521.3296,521.32,521.35,521.38,521.27,2024-03-20 22:15:00,54,SPY
18707.0,521.2718,521.27,521.22,521.3,521.22,2024-03-20 22:20:00,147,SPY
5544.0,521.2685,521.22,521.31,521.31,521.22,2024-03-20 22:25:00,64,SPY
2137.0,521.3071,521.2901,521.28,521.33,521.28,2024-03-20 22:30:00,36,SPY
4971.0,521.316,521.28,521.3,521.36,521.26,2024-03-20 22:35:00,76,SPY
12250.0,521.3469,521.3,521.32,521.36,521.3,2024-03-20 22:40:00,74,SPY
6019.0,521.3822,521.34,521.4,521.4,521.34,2024-03-20 22:45:00,62,SPY
5727.0,521.4878,521.42,521.55,521.55,521.42,2024-03-20 22:50:00,115,SPY
5542.0,521.4983,521.55,521.52,521.55,521.48,2024-03-20 22:55:00,85,SPY
8525.0,521.5309,521.48,521.52,521.56,521.48,2024-03-20 23:00:00,64,SPY
21759.0,521.6524,521.53,521.75,521.76,521.49,2024-03-20 23:05:00,130,SPY
20776.0,521.8206,521.76,521.8,521.9,521.75,2024-03-20 23:10:00,129,SPY
5354.0,521.8524,521.82,521.86,521.9,521.82,2024-03-20 23:15:00,98,SPY
20427.0,521.9485,521.86,522.0,522.03,521.85,2024-03-20 23:20:00,198,SPY
5956.0,521.9746,522.02,521.9292,522.05,521.92,2024-03-20 23:25:00,108,SPY
15079.0,521.935,521.92,521.89,521.99,521.89,2024-03-20 23:30:00,83,SPY
6088.0,521.8842,521.8985,521.9,521.9,521.87,2024-03-20 23:35:00,65,SPY
6789.0,521.9916,521.9101,522.0,522.01,521.9101,2024-03-20 23:40:00,61,SPY
10971.0,521.8752,521.9,521.86,521.93,521.85,2024-03-20 23:45:00,126,SPY
47123.0,521.8483,521.84,521.81,521.9,521.81,2024-03-20 23:50:00,153,SPY
9768.0,521.862,521.81,521.8804,521.91,521.8,2024-03-20 23:55:00,112,SPY
15718.0,523.3848,523.48,523.27,523.8,523.19,2024-03-21 08:00:00,114,SPY
5739.0,523.2443,523.28,523.34,523.36,523.12,2024-03-21 08:05:00,53,SPY
5717.0,523.1615,523.39,523.08,523.39,523.07,2024-03-21 08:10:00,61,SPY
7226.0,523.0662,523.19,523.02,523.19,523.0,2024-03-21 08:15:00,73,SPY
15714.0,522.9757,523.09,522.8,523.12,522.8,2024-03-21 08:20:00,85,SPY
5479.0,522.8473,522.8,522.9,522.93,522.77,2024-03-21 08:25:00,37,SPY
6262.0,522.91,522.93,522.99,523.02,522.84,2024-03-21 08:30:00,34,SPY
1398.0,522.9151,522.91,522.92,522.92,522.91,2024-03-21 08:35:00,12,SPY
3774.0,522.8427,522.96,522.82,522.96,522.75,2024-03-21 08:40:00,22,SPY
391.0,522.83,522.78,522.88,522.88,522.78,2024-03-21 08:45:00,8,SPY
4113.0,522.9044,522.83,522.91,522.97,522.83,2024-03-21 08:50:00,31,SPY
1395.0,522.8259,522.85,522.79,522.86,522.79,2024-03-21 08:55:00,11,SPY
2131.0,522.6739,522.77,522.54,522.77,522.54,2024-03-21 09:00:00,41,SPY
10477.0,522.3767,522.53,522.21,522.53,522.21,2024-03-21 09:05:00,91,SPY
641.0,522.2977,522.31,522.31,522.31,522.31,2024-03-21 09:10:00,6,SPY
1517.0,522.3033,522.33,522.28,522.33,522.28,2024-03-21 09:15:00,9,SPY
2307.0,522.3344,522.34,522.3,522.39,522.3,2024-03-21 09:20:00,19,SPY
3553.0,522.2632,522.25,522.27,522.27,522.25,2024-03-21 09:25:00,12,SPY
100.0,522.28,522.28,522.28,522.28,522.28,2024-03-21 09:30:00,1,SPY
1275.0,522.4064,522.26,522.42,522.46,522.26,2024-03-21 09:35:00,16,SPY
1132.0,522.5576,522.5,522.55,522.6,522.5,2024-03-21 09:40:00,13,SPY
872.0,522.61,522.59,522.63,522.66,522.58,2024-03-21 09:45:00,9,SPY
2099.0,522.5226,522.5,522.59,522.59,522.48,2024-03-21 09:50:00,20,SPY
2239.0,522.3875,522.44,522.33,522.46,522.33,2024-03-21 10:00:00,31,SPY
8747.0,522.2264,522.25,522.3,522.34,522.15,2024-03-21 10:05:00,40,SPY
3700.0,522.3577,522.35,522.35,522.4,522.35,2024-03-21 10:10:00,38,SPY
2094.0,522.2291,522.25,522.2,522.25,522.2,2024-03-21 10:15:00,19,SPY
1629.0,522.4183,522.36,522.42,522.45,522.35,2024-03-21 10:20:00,15,SPY
566.0,522.397,522.42,522.38,522.42,522.38,2024-03-21 10:25:00,11,SPY
624.0,522.4122,522.45,522.44,522.45,522.38,2024-03-21 10:30:00,10,SPY
930.0,522.2588,522.4,522.23,522.4,522.23,2024-03-21 10:35:00,20,SPY
1387.0,522.2071,522.26,522.16,522.26,522.14,2024-03-21 10:40:00,16,SPY
1773.0,522.2237,522.27,522.19,522.27,522.19,2024-03-21 10:45:00,18,SPY
911.0,522.2378,522.19,522.23,522.26,522.19,2024-03-21 10:50:00,15,SPY
2200.0,522.2386,522.23,522.27,522.31,522.23,2024-03-21 10:55:00,18,SPY
9178.0,522.3604,522.31,522.38,522.43,522.27,2024-03-21 11:00:00,95,SPY
10534.0,522.386,522.38,522.46,522.46,522.34,2024-03-21 11:05:00,57,SPY
20605.0,522.5206,522.47,522.52,522.66,522.46,2024-03-21 11:10:00,148,SPY
38949.0,522.4699,522.56,522.57,522.59,522.4,2024-03-21 11:15:00,176,SPY
13574.0,522.5985,522.57,522.52,522.67,522.5,2024-03-21 11:20:00,116,SPY
6330.0,522.5315,522.52,522.5,522.56,522.5,2024-03-21 11:25:00,80,SPY
11926.0,522.5721,522.5,522.72,522.72,522.46,2024-03-21 11:30:00,93,SPY
18251.0,522.7789,522.7,522.88,522.88,522.66,2024-03-21 11:35:00,120,SPY
15472.0,522.8689,522.84,522.79,522.95,522.77,2024-03-21 11:40:00,129,SPY
5250.0,522.8231,522.83,522.83,522.87,522.79,2024-03-21 11:45:00,70,SPY
25385.0,522.719,522.83,522.77,522.83,522.69,2024-03-21 11:50:00,128,SPY
16130.0,522.7202,522.74,522.76,522.76,522.69,2024-03-21 11:55:00,107,SPY
92668.0,522.8023,522.78,523.09,523.34,522.1204,2024-03-21 12:00:00,1040,SPY
15738.0,523.0709,523.09,522.93,523.15,522.93,2024-03-21 12:05:00,251,SPY
15582.0,522.9137,522.94,522.93,522.97,522.85,2024-03-21 12:10:00,124,SPY
46144.0,523.0658,522.99,523.13,523.13,522.99,2024-03-21 12:15:00,275,SPY
45414.0,523.0834,523.13,523.1,523.16,523.04,2024-03-21 12:20:00,269,SPY
25867.0,523.2409,523.15,523.31,523.31,523.14,2024-03-21 12:25:00,159,SPY
13331.0,523.2184,523.25,523.21,523.26,523.15,2024-03-21 12:30:00,185,SPY
